sample_index,adc_raw,voltage_V
3854,1424,0.28683
3855,1922,0.38715
3856,2136,0.43025
3857,2096,0.42219
3858,1700,0.34243
3859,1081,0.21774
3860,563,0.11340
3861,311,0.06264
3862,465,0.09366
3863,906,0.18249
3864,1527,0.30758
3865,1966,0.39601
3866,2213,0.44576
3867,2031,0.40910
3868,1643,0.33095
3869,1053,0.21210
3870,559,0.11260
3871,297,0.05982
3872,561,0.11300
3873,962,0.19377
3874,1630,0.32833
3875,2000,0.40286
3876,2180,0.43911
3877,2037,0.41031
3878,1573,0.31685
3879,981,0.19760
3880,512,0.10313
3881,352,0.07090
3882,571,0.11502
3883,1084,0.21835
3884,1645,0.33135
3885,2115,0.42602
3886,2179,0.43891
3887,2001,0.40306
3888,1507,0.30355
3889,858,0.17283
3890,455,0.09165
3891,343,0.06909
3892,610,0.12287
3893,1104,0.22238
3894,1719,0.34626
3895,2115,0.42602
3896,2192,0.44153
3897,1980,0.39883
3898,1373,0.27656
3899,844,0.17001
3900,376,0.07574
3901,337,0.06788
3902,636,0.12811
3903,1148,0.23124
3904,1726,0.34767
3905,2137,0.43045
3906,2174,0.43791
3907,1903,0.38332
3908,1317,0.26528
3909,777,0.15651
3910,409,0.08238
3911,378,0.07614
3912,706,0.14221
3913,1272,0.25622
3914,1818,0.36620
3915,2146,0.43227
3916,2191,0.44133
3917,1811,0.36479
3918,1288,0.25944
3919,728,0.14664
3920,386,0.07775
3921,417,0.08400
3922,740,0.14906
3923,1325,0.26689
3924,1880,0.37869
3925,2111,0.42522
3926,2123,0.42763
3927,1769,0.35633
3928,1206,0.24292
3929,635,0.12791
3930,366,0.07372
3931,377,0.07594
3932,792,0.15953
3933,1348,0.27153
3934,1916,0.38594
3935,2160,0.43509
3936,2088,0.42058
3937,1703,0.34303
3938,1155,0.23265
3939,611,0.12307
3940,313,0.06305
3941,460,0.09266
3942,901,0.18149
3943,1450,0.29207
3944,1977,0.39822
3945,2200,0.44314
3946,2125,0.42804
3947,1644,0.33115
3948,1124,0.22641
3949,602,0.12126
3950,331,0.06667
3951,454,0.09145
3952,934,0.18813
3953,1502,0.30255
3954,1985,0.39984
3955,2196,0.44234
3956,2025,0.40789
3957,1641,0.33054
3958,1056,0.21271
3959,513,0.10333
3960,361,0.07272
3961,502,0.10112
3962,1015,0.20445
3963,1577,0.31765
3964,2004,0.40366
3965,2194,0.44193
3966,1996,0.40205
3967,1525,0.30718
3968,960,0.19337
3969,501,0.10092
3970,307,0.06184
3971,599,0.12066
3972,1058,0.21311
3973,1635,0.32934
3974,2101,0.42320
3975,2203,0.44375
3976,1967,0.39621
3977,1444,0.29086
3978,899,0.18108
3979,409,0.08238
3980,367,0.07392
3981,606,0.12207
3982,1153,0.23225
3983,1720,0.34646
3984,2103,0.42360
3985,2197,0.44254
3986,1939,0.39057
3987,1378,0.27757
3988,849,0.17101
3989,397,0.07997
3990,299,0.06023
3991,655,0.13194
3992,1173,0.23628
3993,1743,0.35109
3994,2108,0.42461
3995,2153,0.43368
3996,1875,0.37768
3997,1325,0.26689
3998,773,0.15570
3999,404,0.08138
4000,392,0.07896
4001,736,0.14825
4002,1244,0.25058
4003,1777,0.35794
4004,2176,0.43831
4005,2163,0.43569
4006,1809,0.36438
4007,1270,0.25581
4008,757,0.15248
4009,401,0.08077
4010,364,0.07332
4011,730,0.14704
4012,1332,0.26830
4013,1890,0.38070
4014,2146,0.43227
4015,2176,0.43831
4016,1801,0.36277
4017,1200,0.24171
4018,688,0.13858
4019,347,0.06990
4020,387,0.07795
4021,833,0.16779
4022,1412,0.28442
4023,1902,0.38312
4024,2161,0.43529
4025,2138,0.43065
4026,1719,0.34626
4027,1151,0.23184
4028,585,0.11784
4029,350,0.07050
4030,454,0.09145
4031,862,0.17363
4032,1410,0.28401
4033,1936,0.38997
4034,2148,0.43267
4035,2074,0.41776
4036,1703,0.34303
4037,1117,0.22500
4038,546,0.10998
4039,357,0.07191
4040,449,0.09044
4041,920,0.18531
4042,1481,0.29832
4043,1983,0.39943
4044,2179,0.43891
4045,2015,0.40588
4046,1597,0.32168
4047,1002,0.20183
4048,553,0.11139
4049,309,0.06224
4050,540,0.10877
4051,1014,0.20425
4052,1606,0.32349
4053,2014,0.40568
4054,2162,0.43549
4055,1980,0.39883
4056,1501,0.30234
4057,944,0.19015
4058,444,0.08943
4059,305,0.06144
4060,557,0.11220
4061,1055,0.21251
4062,1616,0.32551
4063,2090,0.42099
4064,2245,0.45221
4065,1971,0.39702
4066,1490,0.30013
4067,874,0.17605
4068,462,0.09306
4069,352,0.07090
4070,567,0.11421
4071,1178,0.23728
4072,1724,0.34726
4073,2147,0.43247
4074,2192,0.44153
4075,1949,0.39258
4076,1430,0.28804
4077,848,0.17081
4078,445,0.08964
4079,329,0.06627
4080,702,0.14140
4081,1207,0.24312
4082,1744,0.35129
4083,2151,0.43327
4084,2206,0.44435
4085,1879,0.37848
4086,1330,0.26790
4087,780,0.15711
4088,377,0.07594
4089,399,0.08037
4090,729,0.14684
4091,1258,0.25340
4092,1832,0.36902
4093,2131,0.42924
4094,2161,0.43529
4095,1849,0.37244
4096,1602,0.32269
4097,1657,0.33377
4098,1630,0.32833
4099,1672,0.33679
4100,1707,0.34384
4101,1764,0.35532
4102,1758,0.35411
4103,1801,0.36277
4104,1817,0.36600
4105,1876,0.37788
4106,1927,0.38815
4107,1888,0.38030
4108,1923,0.38735
4109,1886,0.37989
4110,1922,0.38715
4111,1922,0.38715
4112,1929,0.38856
4113,1966,0.39601
4114,1942,0.39117
4115,1926,0.38795
4116,1885,0.37969
4117,1921,0.38694
4118,1899,0.38251
4119,1834,0.36942
4120,1831,0.36882
4121,1813,0.36519
4122,1818,0.36620
4123,1796,0.36177
4124,1720,0.34646
4125,1693,0.34102
4126,1689,0.34021
4127,1611,0.32450
4128,1517,0.30557
4129,1535,0.30919
4130,1470,0.29610
4131,1417,0.28542
4132,1350,0.27193
4133,1306,0.26307
4134,1284,0.25863
4135,1230,0.24776
4136,1240,0.24977
4137,1121,0.22580
4138,1141,0.22983
4139,1060,0.21351
4140,973,0.19599
4141,926,0.18652
4142,926,0.18652
4143,901,0.18149
4144,865,0.17424
4145,768,0.15470
4146,772,0.15550
4147,748,0.15067
4148,721,0.14523
4149,668,0.13455
4150,652,0.13133
4151,623,0.12549
4152,627,0.12630
4153,561,0.11300
4154,561,0.11300
4155,569,0.11461
4156,533,0.10736
4157,510,0.10273
4158,585,0.11784
4159,537,0.10817
4160,600,0.12086
4161,612,0.12327
4162,606,0.12207
4163,570,0.11481
4164,681,0.13717
4165,651,0.13113
4166,694,0.13979
4167,682,0.13737
4168,759,0.15288
4169,765,0.15409
4170,830,0.16719
4171,832,0.16759
4172,926,0.18652
4173,902,0.18169
4174,977,0.19680
4175,1002,0.20183
4176,1072,0.21593
4177,1111,0.22379
4178,1219,0.24554
4179,1247,0.25118
4180,1264,0.25461
4181,1295,0.26085
4182,1410,0.28401
4183,1442,0.29046
4184,1460,0.29409
4185,1493,0.30073
4186,1522,0.30657
4187,1628,0.32793
4188,1664,0.33518
4189,1646,0.33155
4190,1663,0.33498
4191,1783,0.35915
4192,1802,0.36297
4193,1779,0.35834
4194,1798,0.36217
4195,1852,0.37305
4196,1875,0.37768
4197,1876,0.37788
4198,1933,0.38936
4199,1882,0.37909
4200,1916,0.38594
4201,1975,0.39782
4202,1975,0.39782
4203,1923,0.38735
4204,1931,0.38896
4205,1914,0.38553
4206,1890,0.38070
4207,1889,0.38050
4208,1933,0.38936
4209,1885,0.37969
4210,1854,0.37345
4211,1864,0.37546
4212,1818,0.36620
4213,1824,0.36741
4214,1721,0.34666
4215,1747,0.35190
4216,1720,0.34646
4217,1656,0.33357
4218,1609,0.32410
4219,1528,0.30778
4220,1574,0.31705
4221,1446,0.29127
4222,1407,0.28341
4223,1362,0.27435
4224,1288,0.25944
4225,1286,0.25904
4226,1218,0.24534
4227,1236,0.24897
4228,1163,0.23426
4229,1071,0.21573
4230,1086,0.21875
4231,1048,0.21110
4232,953,0.19196
4233,903,0.18189
4234,875,0.17625
4235,803,0.16175
4236,770,0.15510
4237,800,0.16114
4238,701,0.14120
4239,674,0.13576
4240,660,0.13294
4241,626,0.12609
4242,651,0.13113
4243,585,0.11784
4244,612,0.12327
4245,602,0.12126
4246,556,0.11199
4247,539,0.10857
4248,538,0.10837
4249,591,0.11904
4250,601,0.12106
4251,620,0.12489
4252,592,0.11925
4253,576,0.11602
4254,617,0.12428
4255,623,0.12549
4256,705,0.14201
4257,678,0.13657
4258,777,0.15651
4259,794,0.15993
4260,788,0.15873
4261,829,0.16698
4262,854,0.17202
4263,883,0.17786
4264,976,0.19659
4265,1001,0.20163
4266,1060,0.21351
4267,1128,0.22721
4268,1160,0.23366
4269,1179,0.23748
4270,1255,0.25279
4271,1246,0.25098
4272,1303,0.26246
4273,1400,0.28200
4274,1389,0.27978
4275,1429,0.28784
4276,1468,0.29570
4277,1614,0.32511
4278,1599,0.32208
4279,1649,0.33216
4280,1689,0.34021
4281,1693,0.34102
4282,1770,0.35653
4283,1765,0.35552
4284,1823,0.36720
4285,1803,0.36318
4286,1850,0.37264
4287,1891,0.38090
4288,1910,0.38473
4289,1947,0.39218
4290,1960,0.39480
4291,1930,0.38876
4292,1951,0.39299
4293,1921,0.38694
4294,1948,0.39238
4295,1965,0.39581
4296,1975,0.39782
4297,1957,0.39420
4298,1900,0.38271
4299,1878,0.37828
4300,1878,0.37828
4301,1861,0.37486
4302,1867,0.37607
4303,1852,0.37305
4304,1799,0.36237
4305,1777,0.35794
4306,1725,0.34746
4307,1704,0.34323
4308,1671,0.33659
4309,1640,0.33034
4310,1586,0.31947
4311,1470,0.29610
4312,1486,0.29932
4313,1442,0.29046
4314,1372,0.27636
4315,1340,0.26991
4316,1311,0.26407
4317,1225,0.24675
4318,1146,0.23084
4319,1169,0.23547
4320,1113,0.22419
4321,1019,0.20526
4322,923,0.18592
4323,977,0.19680
4324,888,0.17887
4325,866,0.17444
4326,813,0.16376
4327,812,0.16356
4328,791,0.15933
4329,742,0.14946
4330,688,0.13858
4331,681,0.13717
4332,638,0.12851
4333,636,0.12811
4334,625,0.12589
4335,570,0.11481
4336,624,0.12569
4337,605,0.12186
4338,571,0.11502
4339,569,0.11461
4340,567,0.11421
4341,559,0.11260
4342,572,0.11522
4343,560,0.11280
4344,629,0.12670
4345,588,0.11844
4346,634,0.12771
4347,718,0.14463
4348,741,0.14926
4349,715,0.14402
4350,780,0.15711
4351,777,0.15651
4352,816,0.16437
4353,873,0.17585
4354,900,0.18129
4355,979,0.19720
4356,956,0.19257
4357,1024,0.20626
4358,1111,0.22379
4359,1151,0.23184
4360,1226,0.24695
4361,1263,0.25440
4362,1327,0.26730
4363,1314,0.26468
4364,1368,0.27555
4365,1411,0.28422
4366,1487,0.29952
4367,1499,0.30194
4368,1520,0.30617
4369,1597,0.32168
4370,1681,0.33860
4371,1655,0.33336
4372,1731,0.34867
4373,1795,0.36156
4374,1752,0.35290
4375,1799,0.36237
4376,1815,0.36559
4377,1890,0.38070
4378,1886,0.37989
4379,1896,0.38191
4380,1913,0.38533
4381,1937,0.39017
4382,1896,0.38191
4383,1918,0.38634
4384,1970,0.39681
4385,1933,0.38936
4386,1973,0.39742
4387,1940,0.39077
4388,1908,0.38433
4389,1878,0.37828
4390,1891,0.38090
4391,1859,0.37446
4392,1885,0.37969
4393,1840,0.37063
4394,1830,0.36861
4395,1782,0.35895
4396,1718,0.34605
4397,1738,0.35008
4398,1664,0.33518
4399,1659,0.33417
4400,1578,0.31785
4401,1514,0.30496
4402,1523,0.30678
4403,1480,0.29811
4404,1387,0.27938
4405,1346,0.27112
4406,1289,0.25964
4407,1259,0.25360
4408,1221,0.24594
4409,1160,0.23366
4410,1115,0.22459
4411,1065,0.21452
4412,1071,0.21573
4413,1012,0.20385
4414,925,0.18632
4415,939,0.18914
4416,869,0.17504
4417,806,0.16235
4418,828,0.16678
4419,746,0.15027
4420,727,0.14644
4421,657,0.13234
4422,682,0.13737
4423,665,0.13395
4424,577,0.11622
4425,614,0.12368
4426,601,0.12106
4427,564,0.11361
4428,545,0.10978
4429,558,0.11240
4430,551,0.11099
4431,584,0.11763
4432,592,0.11925
4433,560,0.11280
4434,635,0.12791
4435,583,0.11743
4436,663,0.13355
4437,637,0.12831
4438,671,0.13516
4439,697,0.14040
4440,749,0.15087
4441,778,0.15671
4442,782,0.15752
4443,814,0.16396
4444,854,0.17202
4445,960,0.19337
4446,1001,0.20163
4447,1025,0.20646
4448,1008,0.20304
4449,1114,0.22439
4450,1170,0.23567
4451,1254,0.25259
4452,1237,0.24917
4453,1305,0.26286
4454,1363,0.27455
4455,1384,0.27878
4456,1408,0.28361
4457,1448,0.29167
4458,1518,0.30577
4459,1598,0.32188
4460,1609,0.32410
4461,1628,0.32793
4462,1717,0.34585
4463,1707,0.34384
4464,1780,0.35854
4465,1780,0.35854
4466,1812,0.36499
4467,1826,0.36781
4468,1912,0.38513
4469,1907,0.38412
4470,1887,0.38010
4471,1910,0.38473
4472,1954,0.39359
4473,1944,0.39158
4474,1977,0.39822
4475,1974,0.39762
4476,1952,0.39319
4477,1929,0.38856
4478,1912,0.38513
4479,1900,0.38271
4480,1930,0.38876
4481,1897,0.38211
4482,1888,0.38030
4483,1867,0.37607
4484,1867,0.37607
4485,1837,0.37002
4486,1758,0.35411
4487,1721,0.34666
4488,1690,0.34041
4489,1656,0.33357
4490,1634,0.32913
4491,1616,0.32551
4492,1575,0.31725
4493,1448,0.29167
4494,1480,0.29811
4495,1366,0.27515
4496,1376,0.27717
4497,1286,0.25904
4498,1261,0.25400
4499,1208,0.24333
4500,1199,0.24151
4501,1099,0.22137
4502,1062,0.21392
4503,1013,0.20405
4504,989,0.19921
4505,906,0.18249
4506,863,0.17383
4507,884,0.17806
4508,779,0.15691
4509,735,0.14805
4510,776,0.15631
4511,710,0.14301
4512,679,0.13677
4513,571,0.11502
4514,582,0.11723
4515,554,0.11159
4516,589,0.11864
4517,626,0.12609
4518,654,0.13173
4519,693,0.13959
4520,706,0.14221
4521,709,0.14281
4522,727,0.14644
4523,809,0.16296
4524,834,0.16799
4525,814,0.16396
4526,839,0.16900
4527,934,0.18813
4528,1001,0.20163
4529,1014,0.20425
4530,1065,0.21452
4531,1127,0.22701
4532,1186,0.23889
4533,1180,0.23769
4534,1249,0.25158
4535,1262,0.25420
4536,1380,0.27797
4537,1393,0.28059
4538,1460,0.29409
4539,1453,0.29268
4540,1535,0.30919
4541,1640,0.33034
4542,1650,0.33236
4543,1688,0.34001
4544,1696,0.34162
4545,1758,0.35411
4546,1798,0.36217
4547,1837,0.37002
4548,1855,0.37365
4549,1866,0.37587
4550,1890,0.38070
4551,1872,0.37707
4552,1948,0.39238
4553,1964,0.39561
4554,1955,0.39379
4555,1946,0.39198
4556,1952,0.39319
4557,1962,0.39520
4558,1965,0.39581
4559,1967,0.39621
4560,1942,0.39117
4561,1935,0.38976
4562,1973,0.39742
4563,1941,0.39097
4564,1871,0.37687
4565,1875,0.37768
4566,1861,0.37486
4567,1795,0.36156
4568,1784,0.35935
4569,1793,0.36116
4570,1755,0.35351
4571,1665,0.33538
4572,1636,0.32954
4573,1565,0.31524
4574,1586,0.31947
4575,1476,0.29731
4576,1436,0.28925
4577,1391,0.28019
4578,1391,0.28019
4579,1310,0.26387
4580,1271,0.25602
4581,1269,0.25561
4582,1193,0.24030
4583,1170,0.23567
4584,1058,0.21311
4585,1076,0.21674
4586,988,0.19901
4587,963,0.19398
4588,915,0.18431
4589,858,0.17283
4590,825,0.16618
4591,816,0.16437
4592,742,0.14946
4593,682,0.13737
4594,668,0.13455
4595,667,0.13435
4596,626,0.12609
4597,625,0.12589
4598,656,0.13214
4599,570,0.11481
4600,604,0.12166
4601,583,0.11743
4602,550,0.11079
4603,555,0.11179
4604,570,0.11481
4605,616,0.12408
4606,631,0.12710
4607,622,0.12529
4608,616,0.12408
4609,613,0.12348
4610,700,0.14100
4611,729,0.14684
4612,680,0.13697
4613,773,0.15570
4614,796,0.16034
4615,816,0.16437
4616,833,0.16779
4617,871,0.17544
4618,958,0.19297
4619,1006,0.20264
4620,1066,0.21472
4621,1099,0.22137
4622,1125,0.22661
4623,1161,0.23386
4624,1252,0.25219
4625,1292,0.26025
4626,1309,0.26367
4627,1364,0.27475
4628,1400,0.28200
4629,1474,0.29691
4630,1532,0.30859
4631,1594,0.32108
4632,1567,0.31564
4633,1632,0.32873
4634,1710,0.34444
4635,1704,0.34323
4636,1718,0.34605
4637,1803,0.36318
4638,1804,0.36338
4639,1854,0.37345
4640,1855,0.37365
4641,1856,0.37385
4642,1879,0.37848
4643,1946,0.39198
4644,1926,0.38795
4645,1915,0.38574
4646,1940,0.39077
4647,1933,0.38936
4648,1954,0.39359
4649,1945,0.39178
4650,1941,0.39097
4651,1928,0.38835
4652,1924,0.38755
4653,1905,0.38372
4654,1855,0.37365
4655,1876,0.37788
4656,1844,0.37143
4657,1808,0.36418
4658,1811,0.36479
4659,1806,0.36378
4660,1753,0.35310
4661,1701,0.34263
4662,1680,0.33840
4663,1616,0.32551
4664,1614,0.32511
4665,1516,0.30537
4666,1518,0.30577
4667,1425,0.28704
4668,1399,0.28180
4669,1342,0.27032
4670,1325,0.26689
4671,1272,0.25622
4672,1237,0.24917
4673,1228,0.24735
4674,1123,0.22620
4675,1107,0.22298
4676,1061,0.21372
4677,928,0.18693
4678,956,0.19257
4679,900,0.18129
4680,895,0.18028
4681,808,0.16275
4682,805,0.16215
4683,774,0.15591
4684,702,0.14140
4685,724,0.14583
4686,693,0.13959
4687,614,0.12368
4688,663,0.13355
4689,569,0.11461
4690,638,0.12851
4691,554,0.11159
4692,590,0.11884
4693,604,0.12166
4694,599,0.12066
4695,597,0.12025
4696,633,0.12750
4697,640,0.12891
4698,660,0.13294
4699,607,0.12227
4700,635,0.12791
4701,656,0.13214
4702,737,0.14845
4703,720,0.14503
4704,780,0.15711
4705,819,0.16497
4706,863,0.17383
4707,899,0.18108
4708,944,0.19015
4709,968,0.19498
4710,1003,0.20203
4711,1068,0.21513
4712,1067,0.21492
4713,1112,0.22399
4714,1166,0.23487
4715,1224,0.24655
4716,1254,0.25259
4717,1317,0.26528
4718,1410,0.28401
4719,1430,0.28804
4720,1456,0.29328
4721,1508,0.30375
4722,1529,0.30798
4723,1654,0.33316
4724,1672,0.33679
4725,1731,0.34867
4726,1759,0.35431
4727,1792,0.36096
4728,1762,0.35492
4729,1838,0.37023
4730,1893,0.38130
4731,1884,0.37949
4732,1875,0.37768
4733,1941,0.39097
4734,1963,0.39540
4735,1934,0.38956
4736,1968,0.39641
4737,1996,0.40205
4738,1937,0.39017
4739,1988,0.40044
4740,1992,0.40125
4741,1994,0.40165
4742,1951,0.39299
4743,1946,0.39198
4744,1928,0.38835
4745,1879,0.37848
4746,1867,0.37607
4747,1820,0.36660
4748,1804,0.36338
4749,1834,0.36942
4750,1795,0.36156
4751,1752,0.35290
4752,1689,0.34021
4753,1712,0.34485
4754,1628,0.32793
4755,1562,0.31463
4756,1532,0.30859
4757,1522,0.30657
4758,1451,0.29227
4759,1382,0.27837
4760,1355,0.27294
4761,1266,0.25501
4762,1230,0.24776
4763,1191,0.23990
4764,1140,0.22963
4765,1090,0.21956
4766,1084,0.21835
4767,1062,0.21392
4768,1009,0.20324
4769,949,0.19116
4770,857,0.17262
4771,813,0.16376
4772,750,0.15107
4773,782,0.15752
4774,751,0.15127
4775,677,0.13637
4776,691,0.13919
4777,675,0.13596
4778,617,0.12428
4779,610,0.12287
4780,610,0.12287
4781,561,0.11300
4782,618,0.12448
4783,560,0.11280
4784,585,0.11784
4785,612,0.12327
4786,579,0.11663
4787,606,0.12207
4788,630,0.12690
4789,636,0.12811
4790,627,0.12630
4791,667,0.13435
4792,667,0.13435
4793,706,0.14221
4794,753,0.15168
4795,814,0.16396
4796,815,0.16416
4797,849,0.17101
4798,864,0.17403
4799,906,0.18249
4800,975,0.19639
4801,1013,0.20405
4802,1024,0.20626
4803,1144,0.23043
4804,1177,0.23708
4805,1231,0.24796
4806,1221,0.24594
4807,1304,0.26266
4808,1384,0.27878
4809,1399,0.28180
4810,1431,0.28824
4811,1501,0.30234
4812,1574,0.31705
4813,1614,0.32511
4814,1649,0.33216
4815,1677,0.33780
4816,1687,0.33981
4817,1750,0.35250
4818,1779,0.35834
4819,1850,0.37264
4820,1849,0.37244
4821,1878,0.37828
4822,1847,0.37204
4823,1847,0.37204
4824,1903,0.38332
4825,1961,0.39500
4826,1975,0.39782
4827,1956,0.39399
4828,1945,0.39178
4829,1979,0.39863
4830,1969,0.39661
4831,1963,0.39540
4832,1964,0.39561
4833,1915,0.38574
4834,1919,0.38654
4835,1881,0.37889
4836,1885,0.37969
4837,1878,0.37828
4838,1814,0.36539
4839,1848,0.37224
4840,1828,0.36821
4841,1786,0.35975
4842,1710,0.34444
4843,1678,0.33800
4844,1633,0.32893
4845,1587,0.31967
4846,1531,0.30839
4847,1468,0.29570
4848,1441,0.29026
4849,1401,0.28220
4850,1376,0.27717
4851,1311,0.26407
4852,1327,0.26730
4853,1211,0.24393
4854,1169,0.23547
4855,1132,0.22802
4856,1142,0.23003
4857,1047,0.21090
4858,1001,0.20163
4859,955,0.19236
4860,939,0.18914
4861,893,0.17988
4862,870,0.17524
4863,791,0.15933
4864,750,0.15107
4865,716,0.14422
4866,676,0.13617
4867,650,0.13093
4868,651,0.13113
4869,613,0.12348
4870,674,0.13576
4871,598,0.12045
4872,564,0.11361
4873,626,0.12609
4874,557,0.11220
4875,612,0.12327
4876,604,0.12166
4877,562,0.11320
4878,582,0.11723
4879,605,0.12186
4880,577,0.11622
4881,669,0.13476
4882,691,0.13919
4883,727,0.14644
4884,773,0.15570
4885,759,0.15288
4886,791,0.15933
4887,796,0.16034
4888,848,0.17081
4889,854,0.17202
4890,967,0.19478
4891,987,0.19881
4892,1068,0.21513
4893,1119,0.22540
4894,1158,0.23325
4895,1210,0.24373
4896,1241,0.24997
4897,1266,0.25501
4898,1336,0.26911
4899,1367,0.27535
4900,1376,0.27717
4901,1461,0.29429
4902,1499,0.30194
4903,1516,0.30537
4904,1578,0.31785
4905,1661,0.33457
4906,1719,0.34626
4907,1749,0.35230
4908,1771,0.35673
4909,1800,0.36257
4910,1817,0.36600
4911,1883,0.37929
4912,1850,0.37264
4913,1874,0.37748
4914,1933,0.38936
4915,1880,0.37869
4916,1968,0.39641
4917,1925,0.38775
4918,1944,0.39158
4919,1993,0.40145
4920,1979,0.39863
4921,1964,0.39561
4922,1929,0.38856
4923,1941,0.39097
4924,1933,0.38936
4925,1893,0.38130
4926,1928,0.38835
4927,1871,0.37687
4928,1877,0.37808
4929,1793,0.36116
4930,1797,0.36197
4931,1745,0.35149
4932,1777,0.35794
4933,1695,0.34142
4934,1680,0.33840
4935,1627,0.32772
4936,1578,0.31785
4937,1575,0.31725
4938,1464,0.29489
4939,1471,0.29630
4940,1412,0.28442
4941,1308,0.26347
4942,1269,0.25561
4943,1285,0.25884
4944,1193,0.24030
4945,1147,0.23104
4946,1131,0.22782
4947,1086,0.21875
4948,1060,0.21351
4949,990,0.19941
4950,975,0.19639
4951,919,0.18511
